1,0.943138493,0.586149371,0.921733492
0.994989851,0.968154913,0.619481986,0.944041185
0.98918547,0.978769684,0.600823038,0.969309735
0.989164979,0.984746047,0.570596795,0.978941411
0.982897553,0.978569129,0.537191102,0.957917634
0.989466851,1,0.543301411,1
0.989074793,0.99899203,0.560016749,0.989893058
0.96730382,0.98899035,0.55789367,0.978265646
0.966997409,0.987962777,0.533262746,0.983194825
0.961624647,0.981289045,0.518031953,0.957166463
0.955909801,0.981430861,0.478528848,0.972626596
0.950579655,0.984067326,0.564060435,0.981853542
0.944943955,0.982291593,0.550821866,0.984402684
0.939347821,0.975173983,0.511842032,0.969927792
0.934030169,0.968060237,0.474589436,0.94984259
0.928199333,0.959928686,0.442028529,0.935346038
0.922833824,0.961366566,0.448624487,0.957098066
0.917572458,0.955464017,0.458035138,0.941554308
0.917582059,0.953070072,0.465323663,0.952016024
0.972628107,0.982854572,0.367369731,0.968589536
0.961781435,0.989538432,0.473074716,0.991207295
0.95601586,0.978493866,0.365357904,0.974344793
0.945418647,0.97133598,0.263865791,0.973917982
0.956097476,0.977571112,0.234745549,0.992053733
0.934197815,0.959821739,0.207752693,0.972936516
0.923028308,0.945046207,0.184063954,0.931487413
0.917934273,0.942153613,0.156730195,0.944307286
0.911900028,0.93464747,0.14915549,0.934815913
0.906581692,0.929569508,0.152018903,0.936270462
0.912491814,0.933932149,0.169007174,0.936546032
0.945679035,0.930002152,0.183544134,0.941153816
0.924776195,0.934290841,0.253540267,0.949475331
0.91153266,0.920521027,0.162367344,0.927469351
0.903658882,0.905997826,0.076678419,0.909054942
0.893483035,0.891456828,0.033094714,0.884505128
0.890995682,0.894910467,0.184340207,0.891203072
0.882950255,0.880385903,0.126875517,0.875261687
0.875041387,0.866610749,0.076197439,0.854518184
0.870132331,0.854168763,0,0.839460664
0.864952946,0.850092645,0.076953865,0.836860172
0.859951384,0.852382741,0.28004677,0.842851752
0.854645692,0.842683804,0.333575941,0.828312946
0.862105954,0.822625824,0.242221753,0.803638697
0.867639404,0.841781571,0.175123332,0.833077655
0.851843325,0.813392683,0.095969559,0.798536411
0.841789549,0.798097726,0.048576946,0.78028623
0.836425264,0.784319037,0.103034375,0.765585345
0.896027995,0.885206606,0.934272554,0.890921486
0.888367813,0.877774676,0.661044328,0.88519355
0.872465139,0.847872177,0.420767371,0.849136184
0.85722437,0.821914548,0.350601553,0.81410145
0.849592245,0.805701861,0.275737932,0.803402755
0.839226211,0.790225271,0.306198482,0.784049148
0.834060861,0.783220308,0.410894585,0.77392685
0.826429709,0.764226893,0.348293436,0.753229909
0.821228301,0.746806395,0.296819241,0.733674248
0.815962495,0.729127682,0.294613914,0.708029729
0.811227102,0.71776022,0.359829063,0.692643979
0.805829427,0.713107262,0.445429092,0.693179276
0.800456862,0.696309712,0.440553181,0.67242709
0.790458368,0.679971378,0.406408124,0.655840898
0.787842025,0.65645711,0.36719788,0.621743742
0.785604915,0.650047804,0.453854509,0.621050349
0.78003144,0.63168107,0.330870675,0.598957488
0.777744184,0.637456429,0.411925742,0.611701665
0.769964474,0.606316545,0.377686189,0.570683914
0.767118251,0.591328243,0.348631949,0.554985393
0.762119855,0.578398924,0.356942389,0.545061113
0.756962465,0.565166289,0.389658666,0.526962142
0.749415665,0.550063235,0.398200724,0.505825252
0.7517952,0.542510412,0.402940179,0.508484224
0.749092775,0.528289694,0.406637663,0.491220552
0.744126825,0.518657609,0.414565468,0.489134079
0.741592702,0.5050787,0.419743855,0.472900104
0.738942493,0.490947541,0.410865545,0.455034013
0.733794825,0.478861858,0.402443802,0.446105053
0.730901993,0.457273427,0.42636318,0.417048979
0.751859361,0.521018238,0.614326421,0.489669334
0.738981099,0.474578968,0.453698428,0.441333418
0.731455739,0.443221854,0.386594097,0.403849691
0.726306012,0.432734131,0.428855834,0.404289311
0.726395458,0.434731243,0.587523484,0.408789957
0.723818423,0.433655064,0.667756443,0.411230955
0.721018715,0.415825698,0.647015035,0.387650683
0.713213018,0.394072404,0.575936955,0.36094858
0.713357714,0.372881899,0.509143046,0.343828765
0.711011518,0.376046196,0.597049606,0.356355528
0.710866746,0.377435072,0.696952693,0.35592408
0.708321902,0.371611679,0.71417801,0.35485122
0.78295938,0.491083146,0.634100555,0.501968871
0.759770882,0.513728327,0.699511043,0.506017561
0.744203614,0.477901023,0.697206998,0.462294432
0.736476649,0.447316696,0.644746533,0.430521318
0.728680628,0.424609677,0.59751827,0.411404477
0.723696398,0.401500133,0.579312716,0.384855752
0.718681975,0.390481215,0.604322989,0.378609776
0.71331482,0.376518425,0.624707132,0.360628561
0.710873258,0.365782004,0.630031646,0.34906302
0.708177555,0.354359635,0.639022146,0.341436376
0.703181011,0.343501181,0.658264132,0.329185007
0.700633017,0.335251198,0.663675211,0.318068797
0.697912551,0.328557541,0.667109256,0.316786986
0.698017189,0.322578879,0.755090828,0.306585615
0.713520848,0.390919068,0.892999001,0.387004645
0.703351444,0.353459105,0.857989407,0.348090269
0.695224103,0.327971586,0.821370396,0.312178656
0.692627679,0.311991668,0.760921217,0.30311881
0.690262551,0.2994559,0.771648809,0.294377349
0.685470707,0.301349702,0.855450744,0.299514801
0.685161218,0.29644123,0.90301618,0.295104171
0.682597877,0.275387059,0.84213084,0.269041445
0.679905856,0.262241239,0.799794609,0.256580401
0.674915763,0.259881996,0.874386301,0.248236485
0.677335296,0.266118746,0.956816326,0.262154159
0.674954384,0.254102541,0.917484125,0.251853047
0.672251161,0.237482622,0.858200988,0.234881012
0.669816354,0.22389366,0.807307723,0.221333502
0.66725865,0.23130682,0.882830556,0.234467241
0.664886797,0.23585758,1,0.232745617
0.680064369,0.273568231,0.92513423,0.264277573
0.69037529,0.312917147,0.996905269,0.313779745
0.677390831,0.265870683,0.907157162,0.260997413
0.672254954,0.241000946,0.815344232,0.240457028
0.666874692,0.221018739,0.801585967,0.216562738
0.664505716,0.214400198,0.788385655,0.214893566
0.662008072,0.203975869,0.789297913,0.204246454
0.656897175,0.192889097,0.783240916,0.192619418
0.654061175,0.181104465,0.749310275,0.180829681
